Model_type,Window_size,Movement,Algorithm,Dataset_size,Features,RMSE,R2,RMSE2,R22
SVR,20,10,2,799,40,0.263598792520856,0.235002324152433,0.264003464138653,0.221570568457746
SVR,20,10,3,2142,41,0.212293868346717,0.177559756180514,0.216207270505055,0.244516329857428
SVR,20,10,4,454,41,0.280682093844502,0.351501570049134,0.2707342787237,0.412872598917188
SVR,20,10,5,5454,41,0.243410716701742,0.357874119191712,0.230963086434613,0.423200996307599
SVR,20,10,6,1143,39,0.26279949842363,0.24046270975114,0.262995766148916,0.215197236429253
SVR,20,20,0,9945,5,0.126588589858474,-0.575398194386265,0.142871928884108,-0.28704328302502
SVR,20,20,1,36,"17,21",0.283578646102913,-1.3496629536939,0.375542830484074,-0.394354680523148
SVR,20,20,2,409,42,0.259850474337771,0.196756399520765,0.308683092534007,0.206922517604511
SVR,20,20,3,1085,"39,38",0.208586964922852,0.158049752583269,0.254832182828375,0.140171393540873
SVR,20,20,4,233,41,0.274285330311952,0.310732215572977,0.323337763126625,0.273811315343566
SVR,20,20,5,2790,42,0.237632183643999,0.382046911784172,0.235513749680135,0.370889125502344
SVR,20,20,6,585,42,0.259038430872992,0.236485286369242,0.270296905594555,0.274057664959654
